source_id	sent_ordinal	sent_uid	sent_text	text_pt_br	visible	path	container_uid	container_id	container_title	token_ordinal	token_p	token_form	token_tag_source	token_level	token_gloss_br	split_obj_json	split_count	split_forms	split_tags	split_glosses_br	split_fns	split_idxs	chunk_memberships	proto_conllu_id	proto_conllu_form	proto_conllu_misc_json	proto_token_range
ped-gramm	17	12147353-b422-4ad7-9bef-1d20e70e2a74	ica loigi ijo niganigi ipegitegi GanigotGa	A comunidade do menino é perto da cidade de vocês		$.pages[0].sentences[16]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			6	6	GanigotGa	N$	1	sua cidade		2	Gad|nigotaGa	Gen|n	2|cidade	|	|	IP-MAT[l=0]|NP-APL[l=1]				
ped-gramm	18	582429f2-67d5-4077-b209-6deb7b5df54f	ica lideGegi loligi idei liGeladi	a deliciosa comida está na casa dela/dele		$.pages[0].sentences[17]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	ica	D	1	a		2	i|ca	Gnr|Ncl	masc|ausente	|	|	IP-MAT[l=0]|NP[l=1]				
ped-gramm	18	582429f2-67d5-4077-b209-6deb7b5df54f	ica lideGegi loligi idei liGeladi	a deliciosa comida está na casa dela/dele		$.pages[0].sentences[17]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	lideGegi	N$	1	sua delícia		4	l|idi|Ge|gi	Gen|n|Der|Gnr	3||nominalizador|M	|||	|||	IP-MAT[l=0]|NP[l=1]				
ped-gramm	18	582429f2-67d5-4077-b209-6deb7b5df54f	ica lideGegi loligi idei liGeladi	a deliciosa comida está na casa dela/dele		$.pages[0].sentences[17]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	loligi	N$	1	sua comida		2	l|oligi	Gen|n	3|comida	|	|	IP-MAT[l=0]|NP[l=1]				
ped-gramm	18	582429f2-67d5-4077-b209-6deb7b5df54f	ica lideGegi loligi idei liGeladi	a deliciosa comida está na casa dela/dele		$.pages[0].sentences[17]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			4	4	idei	VB	0	fica		2	i|dei	Erg|v	3|ficar(permanente)	|	|	IP-MAT[l=0]				
ped-gramm	18	582429f2-67d5-4077-b209-6deb7b5df54f	ica lideGegi loligi idei liGeladi	a deliciosa comida está na casa dela/dele		$.pages[0].sentences[17]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			5	5	liGeladi	N$	1	casa		2	l|Geladi	Gen|n	3|casa	|	|	IP-MAT[l=0]|NP[l=1]				
ped-gramm	19	0f478381-6858-463d-94cc-903e9dc879f9	ica liwigo libinienigi	a fotografia dela/dele é/está bonita		$.pages[0].sentences[18]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	ica	D	1	a		2	i|ca	Gnr|Ncl	masc|ausente	|	|	IP-MAT[l=0]|NP-SBJ[l=1]				
ped-gramm	19	0f478381-6858-463d-94cc-903e9dc879f9	ica liwigo libinienigi	a fotografia dela/dele é/está bonita		$.pages[0].sentences[18]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	liwigo	N$	1	fotografia dele/dela		2	l|wigo	Gen|n	3|fotografia	|	|	IP-MAT[l=0]|NP-SBJ[l=1]				
ped-gramm	19	0f478381-6858-463d-94cc-903e9dc879f9	ica liwigo libinienigi	a fotografia dela/dele é/está bonita		$.pages[0].sentences[18]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	libinienigi	N$	1	bonito		3	l|ibinie|nigi	Gen|n|Dim	||masc	||	||	IP-MAT[l=0]|NP-PRD[l=1]				
ped-gramm	20	55551636-8ed3-4545-8510-d8dbfd817a1a	ica niwigo libinienigi	a fotografia é/está bonita		$.pages[0].sentences[19]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	ica	D	1	a		2	i|ca	Gnr|Ncl	masc|ausente	|	|	IP-MAT[l=0]|NP-SBJ[l=1]				
ped-gramm	20	55551636-8ed3-4545-8510-d8dbfd817a1a	ica niwigo libinienigi	a fotografia é/está bonita		$.pages[0].sentences[19]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	niwigo	N$	1	fotografia		2	n|wigo	Ant|n	retirapossuidor,fotosemdono|	|	|	IP-MAT[l=0]|NP-SBJ[l=1]				
ped-gramm	20	55551636-8ed3-4545-8510-d8dbfd817a1a	ica niwigo libinienigi	a fotografia é/está bonita		$.pages[0].sentences[19]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	libinienigi	N$	1	bonito		3	l|ibinie|nigi	Gen|n|Dim	||masc	||	||	IP-MAT[l=0]|NP-PRD[l=1]				
ped-gramm	21	5d0b94bf-223d-4f09-8c6f-b951a70d6d0b	ica nioladi Ganixoa	A língua do teu irmão 		$.pages[0].sentences[20]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	ica	D	1	a		2	i|ca	Gnr|Ncl	masc|ausente	|	|	IP-MAT[l=0]|NP-SBJ[l=1]				
ped-gramm	21	5d0b94bf-223d-4f09-8c6f-b951a70d6d0b	ica nioladi Ganixoa	A língua do teu irmão 		$.pages[0].sentences[20]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	nioladi	N	2	língua		2	n|ioladi	Ant|n	|	|	|	IP-MAT[l=0]|NP-SBJ[l=1]|NP[l=2]				
ped-gramm	21	5d0b94bf-223d-4f09-8c6f-b951a70d6d0b	ica nioladi Ganixoa	A língua do teu irmão 		$.pages[0].sentences[20]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	Ganixoa	N$	1	seu irmão		2	Gad|nixoa	Gen|n	|	|	|	IP-MAT[l=0]|NP-PRD[l=1]				
ped-gramm	22	881131dd-3f70-411a-ac7e-85557139d1e3	ica nioladi nioxoa libinienigi	A língua do irmão dele/dela é bonita		$.pages[0].sentences[21]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	ica	D	1	a		2	i|ca	Gnr|Ncl	masc|ausente	|	|	IP-MAT[l=0]|NP-SBJ[l=1]				
ped-gramm	22	881131dd-3f70-411a-ac7e-85557139d1e3	ica nioladi nioxoa libinienigi	A língua do irmão dele/dela é bonita		$.pages[0].sentences[21]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	nioladi	N	2			0						IP-MAT[l=0]|NP-SBJ[l=1]|NP[l=2]				
ped-gramm	22	881131dd-3f70-411a-ac7e-85557139d1e3	ica nioladi nioxoa libinienigi	A língua do irmão dele/dela é bonita		$.pages[0].sentences[21]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	nioxoa	N$	1			0						IP-MAT[l=0]|NP-SBJ[l=1]				
ped-gramm	22	881131dd-3f70-411a-ac7e-85557139d1e3	ica nioladi nioxoa libinienigi	A língua do irmão dele/dela é bonita		$.pages[0].sentences[21]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			4	4	libinienigi	N$	1	bonito		3	l|ibinie|nigi	Gen|n|Dim	||masc	||	||	IP-MAT[l=0]|NP-PRD[l=1]				
ped-gramm	23	95a7d135-4be0-463d-b443-76cc5828fc89	ica nioladi lodawa libinienigi	A língua do marido/esposa dele/dela é bonita		$.pages[0].sentences[22]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	ica	D	1	a		2	i|ca	Gnr|Ncl	masc|ausente	|	|	IP-MAT[l=0]|NP-SBJ[l=1]				
