source_id	sent_ordinal	sent_uid	sent_text	text_pt_br	visible	path	container_uid	container_id	container_title	token_ordinal	token_p	token_form	token_tag_source	token_level	token_gloss_br	split_obj_json	split_count	split_forms	split_tags	split_glosses_br	split_fns	split_idxs	chunk_memberships	proto_conllu_id	proto_conllu_form	proto_conllu_misc_json	proto_token_range
van-data	10	0c38eab8-c6b0-4f02-bf05-27ea6285fe70	Gawenigi eliodi me libinienigi	a sua comida é muito bonita		$.pages[0].sentences[9]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			2	2	eliodi	Q	1	grande		0						IP-MAT[l=0]|CP-me[l=1]				
van-data	10	0c38eab8-c6b0-4f02-bf05-27ea6285fe70	Gawenigi eliodi me libinienigi	a sua comida é muito bonita		$.pages[0].sentences[9]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			3	3	me	C	1	que		0						IP-MAT[l=0]|CP-me[l=1]				
van-data	10	0c38eab8-c6b0-4f02-bf05-27ea6285fe70	Gawenigi eliodi me libinienigi	a sua comida é muito bonita		$.pages[0].sentences[9]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			4	4	libinienigi	N$	3	beleza		4	l|binie|na|gi	Gen|n|Dim|Gnr	3|beleza||M	|||	|||	IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
van-data	11	a85fda39-1575-4120-9432-8fb534ebdbd2	niGida liwenigi libinienigi	aquela comida dela é bonita		$.pages[0].sentences[10]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			1	1	niGida	D	1	este		3	niG|i|da	Dem|Gnr|Ncl	||	||	||	IP-MAT[l=0]|NP-SBJ[l=1]				
van-data	11	a85fda39-1575-4120-9432-8fb534ebdbd2	niGida liwenigi libinienigi	aquela comida dela é bonita		$.pages[0].sentences[10]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			2	2	liwenigi	N$	1			0						IP-MAT[l=0]|NP-SBJ[l=1]				
van-data	11	a85fda39-1575-4120-9432-8fb534ebdbd2	niGida liwenigi libinienigi	aquela comida dela é bonita		$.pages[0].sentences[10]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			3	3	libinienigi	N$	1	beleza		4	l|binie|na|gi	Gen|n|Dim|Gnr	3|beleza||M	|||	|||	IP-MAT[l=0]|NP-PRD[l=1]				
van-data	12	a1e15803-1e5e-481f-8137-a84beac6cbcc	niGida niwenigi daGaxa me dakake loojedi	aquela comida é muito cara		$.pages[0].sentences[11]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			1	1	niGida	D	1	esse		3	nG|i|da	Dem|Gnr|Ncl	|M|em_pé	||	||	IP-MAT[l=0]|NP[l=1]				
van-data	12	a1e15803-1e5e-481f-8137-a84beac6cbcc	niGida niwenigi daGaxa me dakake loojedi	aquela comida é muito cara		$.pages[0].sentences[11]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			2	2	niwenigi	N$	1	comida		2	n|wenigi	Ant|n	|comida	|	|	IP-MAT[l=0]|NP[l=1]				
van-data	12	a1e15803-1e5e-481f-8137-a84beac6cbcc	niGida niwenigi daGaxa me dakake loojedi	aquela comida é muito cara		$.pages[0].sentences[11]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			3	3	daGaxa	Q	0	muito		0						IP-MAT[l=0]				
van-data	12	a1e15803-1e5e-481f-8137-a84beac6cbcc	niGida niwenigi daGaxa me dakake loojedi	aquela comida é muito cara		$.pages[0].sentences[11]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			4	4	me	C	0	que		0						IP-MAT[l=0]				
van-data	12	a1e15803-1e5e-481f-8137-a84beac6cbcc	niGida niwenigi daGaxa me dakake loojedi	aquela comida é muito cara		$.pages[0].sentences[11]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			5	5	dakake	VB	0	duro		2	d|akake	Inv|v	|	|	|	IP-MAT[l=0]				
van-data	12	a1e15803-1e5e-481f-8137-a84beac6cbcc	niGida niwenigi daGaxa me dakake loojedi	aquela comida é muito cara		$.pages[0].sentences[11]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			6	6	loojedi	N$	1	preço del(e|a)		2	l|oojedi	Gen|n	3|preço	|	|	IP-MAT[l=0]|NP[l=1]				
van-data	13	e9806e26-701d-4f5f-9ca9-63216cccf3d0	naGajo lomiigo Pedro idei niwatece	aquele anzol do Pedro está na canoa		$.pages[0].sentences[12]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			1	1	naGajo	D	1	ess(e|a)		3	nG|a|jo	Dem|Gnr|Ncl	|F|indo	||	||	IP-MAT[l=0]|NP[l=1]				
van-data	13	e9806e26-701d-4f5f-9ca9-63216cccf3d0	naGajo lomiigo Pedro idei niwatece	aquele anzol do Pedro está na canoa		$.pages[0].sentences[12]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			2	2	lomiigo	N$	1	anzol del(e|a)		2	l|omiigo	Gen|n	3|anzol	|	|	IP-MAT[l=0]|NP[l=1]				
van-data	13	e9806e26-701d-4f5f-9ca9-63216cccf3d0	naGajo lomiigo Pedro idei niwatece	aquele anzol do Pedro está na canoa		$.pages[0].sentences[12]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			3	3	Pedro	NPR	2			0						IP-MAT[l=0]|NP[l=1]|NP[l=2]				
van-data	13	e9806e26-701d-4f5f-9ca9-63216cccf3d0	naGajo lomiigo Pedro idei niwatece	aquele anzol do Pedro está na canoa		$.pages[0].sentences[12]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			4	4	idei	VB	0	fica		2	i|dei	Erg|v	3|ficar(permanente)	|	|	IP-MAT[l=0]				
van-data	13	e9806e26-701d-4f5f-9ca9-63216cccf3d0	naGajo lomiigo Pedro idei niwatece	aquele anzol do Pedro está na canoa		$.pages[0].sentences[12]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			5	5	niwatece	N	1	canoa		2	n|watece	Ant|n	|canoa	|	|	IP-MAT[l=0]|NP[l=1]				
van-data	14	2386b5b5-57d0-4a1f-86c2-73f67561744c	naGajo lomiigo nigaanigawaanigi manitaGa niwatece	aquele anzol do menino é na canoa		$.pages[0].sentences[13]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			1	1	naGajo	D	1	ess(e|a)		3	nG|a|jo	Dem|Gnr|Ncl	|FEM|indo	||	||	IP-MAT[l=0]|NP-SBJ[l=1]				
van-data	14	2386b5b5-57d0-4a1f-86c2-73f67561744c	naGajo lomiigo nigaanigawaanigi manitaGa niwatece	aquele anzol do menino é na canoa		$.pages[0].sentences[13]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			2	2	lomiigo	N$	1	anzol del(e|a)		2	l|omiigo	Gen|n	3|anzol	|	|	IP-MAT[l=0]|NP-SBJ[l=1]				
van-data	14	2386b5b5-57d0-4a1f-86c2-73f67561744c	naGajo lomiigo nigaanigawaanigi manitaGa niwatece	aquele anzol do menino é na canoa		$.pages[0].sentences[13]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			3	3	nigaanigawaanigi	N	2	menino		5	nigaa|na|gi|awaana|gi	n|Dim|Gnr|Dim|Gnr	criança||MASC||MASC	||||	||||	IP-MAT[l=0]|NP-SBJ[l=1]|NP[l=2]				
van-data	14	2386b5b5-57d0-4a1f-86c2-73f67561744c	naGajo lomiigo nigaanigawaanigi manitaGa niwatece	aquele anzol do menino é na canoa		$.pages[0].sentences[13]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			4	4	me@	C	1	que com el(e|a)	"{""v"": ""manitaGa"", ""t"": ""C+DAPL"", ""idx"": 0}"	4	me|a|ni|taGa	c|Gnr|Ncl|Apl	COMP|FEM|deitad(o|a)|3	True|||	|||	IP-MAT[l=0]|CP-me[l=1]				
van-data	14	2386b5b5-57d0-4a1f-86c2-73f67561744c	naGajo lomiigo nigaanigawaanigi manitaGa niwatece	aquele anzol do menino é na canoa		$.pages[0].sentences[13]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			5	5	@anitaGa	DAPL	3		"{""idx"": 1}"	0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
van-data	14	2386b5b5-57d0-4a1f-86c2-73f67561744c	naGajo lomiigo nigaanigawaanigi manitaGa niwatece	aquele anzol do menino é na canoa		$.pages[0].sentences[13]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			6	6	niwatece	N	3	canoa		2	n|watece	Ant|n	|canoa	|	|	IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
van-data	15	4c41fdf6-0c48-4eb6-91f7-121c21f3e2a7	niGijo niganigawaanigi lomigo niwatece	aquele menino é na canoa do anzol		$.pages[0].sentences[14]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			1	1	niGijo	D	1			3	nG|i|jo	Anf|Gnr|Ncl	||	||	||	IP-MAT[l=0]|NP-SBJ[l=1]				
van-data	15	4c41fdf6-0c48-4eb6-91f7-121c21f3e2a7	niGijo niganigawaanigi lomigo niwatece	aquele menino é na canoa do anzol		$.pages[0].sentences[14]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			2	2	niganigawaanigi	N	2			0						IP-MAT[l=0]|NP-SBJ[l=1]|NP[l=2]				
van-data	15	4c41fdf6-0c48-4eb6-91f7-121c21f3e2a7	niGijo niganigawaanigi lomigo niwatece	aquele menino é na canoa do anzol		$.pages[0].sentences[14]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			3	3	lomigo	N$	1	anzol		0						IP-MAT[l=0]|NP-SBJ[l=1]				
van-data	15	4c41fdf6-0c48-4eb6-91f7-121c21f3e2a7	niGijo niganigawaanigi lomigo niwatece	aquele menino é na canoa do anzol		$.pages[0].sentences[14]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			4	4	niwatece	N$	1	canoa		2	n|watece	Ant|n	|canoa	|	|	IP-MAT[l=0]|NP-PRD[l=1]				
van-data	16	235440ba-548e-4df6-8d9e-214cc8714f8f	niGijo nigaanigawaanigi manitaGa lomigo niwatece	aquele menino é na canoa do anzol		$.pages[0].sentences[15]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			1	1	niGijo	D	1			3	nG|i|jo	Anf|Gnr|Ncl	||	||	||	IP-MAT[l=0]|NP-SBJ[l=1]				
van-data	16	235440ba-548e-4df6-8d9e-214cc8714f8f	niGijo nigaanigawaanigi manitaGa lomigo niwatece	aquele menino é na canoa do anzol		$.pages[0].sentences[15]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			2	2	nigaanigawaanigi	N	1	menino		0						IP-MAT[l=0]|NP-SBJ[l=1]				
van-data	16	235440ba-548e-4df6-8d9e-214cc8714f8f	niGijo nigaanigawaanigi manitaGa lomigo niwatece	aquele menino é na canoa do anzol		$.pages[0].sentences[15]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			3	3	me@	C	1		"{""v"": ""manitaGa"", ""t"": ""C+DAPL"", ""idx"": 0}"	4	me|a|ni|taGa	|Gnr|Ncl|Apl	|||3	True|||	|||	IP-MAT[l=0]|CP-me[l=1]				
van-data	16	235440ba-548e-4df6-8d9e-214cc8714f8f	niGijo nigaanigawaanigi manitaGa lomigo niwatece	aquele menino é na canoa do anzol		$.pages[0].sentences[15]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			4	4	@anitaGa	DAPL	3		"{""idx"": 1}"	0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
van-data	16	235440ba-548e-4df6-8d9e-214cc8714f8f	niGijo nigaanigawaanigi manitaGa lomigo niwatece	aquele menino é na canoa do anzol		$.pages[0].sentences[15]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			5	5	lomigo	N$	3	anzol		0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
van-data	16	235440ba-548e-4df6-8d9e-214cc8714f8f	niGijo nigaanigawaanigi manitaGa lomigo niwatece	aquele menino é na canoa do anzol		$.pages[0].sentences[15]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			6	6	niwatece	N	4	canoa		2	n|watece	Ant|n	|canoa	|	|	IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]|NP[l=4]				
van-data	17	86f5c128-e931-4443-90cc-2359748ed69f	Eyo nigotaGa	Estou na cidade		$.pages[0].sentences[16]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			1	1	Eyo	PRO	1	eu		0						IP-MAT[l=0]|NP-SBJ[l=1]				
van-data	17	86f5c128-e931-4443-90cc-2359748ed69f	Eyo nigotaGa	Estou na cidade		$.pages[0].sentences[16]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			2	2	nigotaGa	N	1	cidade		0						IP-MAT[l=0]|NP-PRD[l=1]				
van-data	18	d021bede-064b-4fd5-bb33-6c7cd4279c1b	Eyo manitaGa nigotaGa	Estou na cidade		$.pages[0].sentences[17]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			1	1	Eyo	PRO	1	eu		0						IP-MAT[l=0]|NP-SBJ[l=1]				
van-data	18	d021bede-064b-4fd5-bb33-6c7cd4279c1b	Eyo manitaGa nigotaGa	Estou na cidade		$.pages[0].sentences[17]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			2	2	me@	C	1		"{""v"": ""manitaGa"", ""t"": ""C+DAPL"", ""idx"": 0}"	4	me|a|ni|taGa	|Gnr|Ncl|Apl	|||3	|||	|||	IP-MAT[l=0]|CP-me[l=1]				
van-data	18	d021bede-064b-4fd5-bb33-6c7cd4279c1b	Eyo manitaGa nigotaGa	Estou na cidade		$.pages[0].sentences[17]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			3	3	@anitaGa	DAPL	3		"{""idx"": 1}"	0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
van-data	18	d021bede-064b-4fd5-bb33-6c7cd4279c1b	Eyo manitaGa nigotaGa	Estou na cidade		$.pages[0].sentences[17]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			4	4	nigotaGa	N	3	cidade		0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
van-data	19	e5c65dad-8b04-46da-b965-4921887cbca4	niGijoa lionigipi iwaalo idei minitaGa	aqueles filhos da mulher estão com eles		$.pages[0].sentences[18]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			1	1	niGijoa	D	1	esses		4	nG|i|jo|a	Anf|Gnr|Ncl|Plu	|MASC|indo|	|||	|||	IP-MAT[l=0]|NP[l=1]				
van-data	19	e5c65dad-8b04-46da-b965-4921887cbca4	niGijoa lionigipi iwaalo idei minitaGa	aqueles filhos da mulher estão com eles		$.pages[0].sentences[18]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			2	2	lionigipi	N$	1	filhas		3	l|ionigi|pi	Gen|n|Plu	3|filho|	||	||	IP-MAT[l=0]|NP[l=1]				
van-data	19	e5c65dad-8b04-46da-b965-4921887cbca4	niGijoa lionigipi iwaalo idei minitaGa	aqueles filhos da mulher estão com eles		$.pages[0].sentences[18]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			3	3	iwaalo	N	2	mulher		2	iwaa|lo	n|Cla	mulher|cla	|	|	IP-MAT[l=0]|NP[l=1]|NP[l=2]				
van-data	19	e5c65dad-8b04-46da-b965-4921887cbca4	niGijoa lionigipi iwaalo idei minitaGa	aqueles filhos da mulher estão com eles		$.pages[0].sentences[18]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			4	4	idei	VB	0	fica		2	i|dei	Erg|v	3|ficar(permanente)	|	|	IP-MAT[l=0]				
van-data	19	e5c65dad-8b04-46da-b965-4921887cbca4	niGijoa lionigipi iwaalo idei minitaGa	aqueles filhos da mulher estão com eles		$.pages[0].sentences[18]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			5	5	me@	C	1	com ele	"{""v"": ""minitaGa"", ""t"": ""C+DAPL"", ""idx"": 0}"	2	me|initaGa	c|	|	True|	|	IP-MAT[l=0]|CP-me[l=1]				
van-data	19	e5c65dad-8b04-46da-b965-4921887cbca4	niGijoa lionigipi iwaalo idei minitaGa	aqueles filhos da mulher estão com eles		$.pages[0].sentences[18]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			6	6	@initaGa	DAPL	3		"{""idx"": 1}"	0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
van-data	20	8c5dd09c-d010-4c48-9601-9d3b14c61119	dibixodi idei manitaGa	as formigas estão nela		$.pages[0].sentences[19]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			1	1	dibixodi	N	1	formiga		0						IP-MAT[l=0]|NP[l=1]				
van-data	20	8c5dd09c-d010-4c48-9601-9d3b14c61119	dibixodi idei manitaGa	as formigas estão nela		$.pages[0].sentences[19]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			2	2	idei	VB	0	fica		2	i|dei	Erg|v	3|ficar(permanente)	|	|	IP-MAT[l=0]				
van-data	20	8c5dd09c-d010-4c48-9601-9d3b14c61119	dibixodi idei manitaGa	as formigas estão nela		$.pages[0].sentences[19]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			3	3	me@	C	1		"{""v"": ""manitaGa"", ""t"": ""C+DAPL"", ""idx"": 0}"	4	me|a|ni|taGa	|Gnr|Ncl|Apl	|||3	|||	|||	IP-MAT[l=0]|CP-me[l=1]				
van-data	20	8c5dd09c-d010-4c48-9601-9d3b14c61119	dibixodi idei manitaGa	as formigas estão nela		$.pages[0].sentences[19]	9d0f60a9-8c32-44c0-ac68-0b5d5b993db8			4	4	@anitaGa	DAPL	3		"{""idx"": 1}"	0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
